Geography ID,Transportation Burden Pct Income,Energy Burden Pct Income
G24027602800,0.023270678,0.016
G24031701410,0.024779167,0.0169
G24027602900,0.020008811,0.0147
G24031701312,0.021382598,0.0151
G24027603001,0.017878162,0.0154
G24027605104,0.019298613,0.0146
G24033802103,0.019489189,0.0233
G24003740305,0.021806504,0.0181
G24027601203,0.023050619,0.0151
G24027605402,0.014752007,0.0137
G24031700101,0.028472288,0.017
G24037875000,0.034630648,0.027
G24033802203,0.020512827,0.0316
G24027605502,0.016867641,0.0137
G24027605504,0.016753141,0.0131
G24027605505,0.018219304,0.0118999999999999
G24033804300,0.024784563,0.0332
G24027605602,0.019757985,0.0138
G24027606603,0.021204904,0.0178
G24027606604,0.022626307,0.0148
G24027606701,0.016757103,0.0141999999999999
G24031702500,0.01075615,0.0116999999999999
G24027606704,0.014244647,0.0151
G24027606905,0.020797182,0.0143
G24027606705,0.015476239,0.0154
G24027606906,0.021381252,0.0173
G24027606707,0.0240641,0.0156
G24021751203,0.023871234,0.0236
G24031702101,0.025621407,0.0232
G24027606803,0.021999179,0.0144
G24027606804,0.01971683,0.0135
G24027606901,0.030216767,0.0196
G24031705200,0.013887173,0.0098
G24031700105,0.022102992,0.0169
G24033800213,0.02097539,0.0169
G24031704403,0.010059576,0.0106
G24031700204,0.027223075,0.0243999999999999
G24041960600,0.026860471,0.0334
G24033800215,0.02430235,0.0174
G24031700206,0.027501959,0.0182
G24003702100,0.034097257,0.0200999999999999
G24031700304,0.022300474,0.0144
G24033803803,0.027506359,0.0306
G24005491100,0.024516041,0.0194
G24029950500,0.033978847,0.0541
G24031700312,0.02502355,0.0165
G24031700604,0.017049784,0.0144999999999999
G24031705701,0.015520756,0.0115
G24003702402,0.01808313,0.0159
G24031700606,0.018360404,0.0146
G24031705702,0.013578346,0.011
G24031700607,0.020300342,0.0132
G24510260203,0.027978517,0.0339
G24031704100,0.016960745,0.0131
G24031700608,0.024431779,0.0153
G24031700616,0.015768359,0.0136
G24003702500,0.024516334,0.02
G24025301107,0.021593254,0.022
G24031700704,0.016796698,0.0204999999999999
G24011955202,0.035779115,0.0441999999999999
G24031700715,0.023657029,0.0208
G24031700718,0.016245033,0.0121
G24031700719,0.028152893,0.0206
G24031700721,0.017119056,0.0256999999999999
G24031700722,0.025157497,0.023
G24031700723,0.012787946,0.0173
G24031700724,0.041801675,0.0256
G24031700816,0.026500273,0.0179
G24031700817,0.022659309,0.0121999999999999
G24045010400,0.027708316,0.0385999999999999
G24031700822,0.036729767,0.0186
G24005492200,0.018882176,0.0223
G24003706101,0.018642755,0.0186
G24031700823,0.020956553,0.0155
G24031700824,0.017017223,0.0138
G24003730204,0.028177127,0.0252
G24031700826,0.014628351,0.013
G24031700828,0.020031271,0.0144
G24005490603,0.019835448,0.0163999999999999
G24031702401,0.013831103,0.0141999999999999
G24013507500,0.026969406,0.0215
G24031700830,0.02170804,0.0206
G24031700833,0.021403004,0.022
G24031700904,0.025085456,0.0189
G24003702701,0.018257085,0.0139999999999999
G24005450900,0.027174861,0.0277
G24031700905,0.015893999,0.0166
G24031701004,0.016277454,0.0154
G24510230100,0.019690744,0.0208
G24031701005,0.016912879,0.0141
G24031701007,0.015800575,0.0121
G24033801210,0.01982108,0.0282
G24031701201,0.021793215,0.0207
G24045010200,0.024974628,0.052
G24031701211,0.01969773,0.0149
G24031701212,0.020404929,0.0151
G24005492001,0.019150048,0.027
G24031701213,0.017774005,0.0103
G24005492002,0.025976412,0.0233999999999999
G24031701214,0.013062394,0.0096
G24031701215,0.011633276,0.0132
G24031701216,0.011050073,0.0093
G24025305200,0.037830232,0.0397
G24031701220,0.016509532,0.0121999999999999
G24031701304,0.02119422,0.0163999999999999
G24005492101,0.017999751,0.0229
G24031701313,0.02145184,0.0139999999999999
G24510070400,0.013204626,0.0395999999999999
G24031701316,0.022834951,0.0161
G24031701317,0.024852366,0.0165
G24510260403,0.016294075,0.0387
G24510240100,0.019438284,0.0118999999999999
G24005451402,0.028294042,0.0366
G24031701407,0.021198342,0.0174
G24510260404,0.023504654,0.0464
G24031701408,0.024953338,0.0196
G24031701414,0.022693474,0.0171
G24031701415,0.024360324,0.021
G24023000700,0.044602085,0.0432
G24031701417,0.030896669,0.0204
G24031701418,0.02018467,0.0153
G24021750701,0.023352881,0.0192
G24031701420,0.010950842,0.0152
G24033802408,0.017894474,0.0264
G24031706009,0.019929056,0.0111
G24031701503,0.020717346,0.0197999999999999
G24510260501,0.022582825,0.0339
G24031706011,0.021779373,0.0112
G24031701505,0.022848995,0.0206
G24031706012,0.01762275,0.0141
G24031701506,0.018076708,0.0163999999999999
G24031701701,0.018743389,0.0107
G24003708004,0.043003693,0.0339
G24031701702,0.021273338,0.0143
G24031701703,0.02088726,0.0125
G24005408302,0.020095911,0.0173
G24031701704,0.017778479,0.0116999999999999
G24031702200,0.01269434,0.0136
G24033807405,0.025999421,0.0203
G24031702301,0.0202011,0.0207
G24027606805,0.020664139,0.0139999999999999
G24031702601,0.012669513,0.0118999999999999
G24027606806,0.018802197,0.0136
G24031702602,0.021129929,0.0144999999999999
G24031702700,0.020480748,0.0149
G24031700308,0.028186046,0.0174
G24031703201,0.021750906,0.0177
G24015030501,0.032317705,0.0343
G24031703206,0.017076487,0.0184
G24043010600,0.044227947,0.0358
G24031703901,0.018593047,0.0149
G24510280302,0.01606216,0.0368
G24031703212,0.018447426,0.0172
G24031703213,0.030158963,0.0279
G24031703219,0.011562363,0.0174
G24031703220,0.019725356,0.025
G24019970200,0.041093959,0.0467
G24031703221,0.022434509,0.0197999999999999
G24033801313,0.019910902,0.0227999999999999
G24003702204,0.016717036,0.0158
G24031703301,0.023635183,0.0206
G24033803900,0.025775433,0.0289999999999999
G24003702205,0.016838232,0.0158
G24031703302,0.022756838,0.0191
G24001000600,0.030535988,0.0435
G24031703401,0.022889379,0.0256
G24031703402,0.025140281,0.0227999999999999
G24510060300,0.010084709,0.026
G24031703403,0.022649073,0.0216
G24510200702,0.014762687,0.0655999999999999
G24001000700,0.028840964,0.0538
G24031703501,0.034827172,0.0291
G24031703502,0.016973446,0.0172
G24510280301,0.020653699,0.0371
G24015030506,0.028641055,0.0262
G24031703800,0.027852046,0.0199
G25027761300,0.035268668,0.0308999999999999
G25027761200,0.022646804,0.0281
G25027761100,0.037540612,0.0421999999999999
G25027758102,0.030085806,0.0363
G25027757500,0.035662596,0.0441
G25027757300,0.020158857,0.0613
G25027757200,0.035782424,0.065
G25027756102,0.030933993,0.0324
G25027755100,0.036138357,0.0432
G25027754400,0.025874302,0.0451
G25027753200,0.0231067,0.0441999999999999
G25027752100,0.030376851,0.0356999999999999
G25027751101,0.024585687,0.0355
G25027750200,0.028882962,0.0329
G25027749100,0.026684606,0.0325
G25027748100,0.031092865,0.0392
G25027746100,0.022193509,0.0312
G25027744400,0.026800287,0.0343
G25027744300,0.030625323,0.0387
G25027743100,0.02677167,0.0272
G25027741102,0.025114162,0.0285
G25027739500,0.020844418,0.0203
G25027738201,0.027653584,0.0289999999999999
G25027736500,0.021328251,0.0369
G25027736300,0.020953154,0.0401999999999999
G25027736200,0.025755629,0.0381
G25027736100,0.029848587,0.0389
G25027735100,0.034983742,0.0412
G25027733102,0.028746605,0.0405
G25027733101,0.033071234,0.039
G25027732902,0.025507035,0.0851
G25027732901,0.034614091,0.0372
G25027732801,0.028450683,0.0295
G25027732700,0.016539189,0.0467999999999999
G25027732600,0.020916907,0.044
G25027732400,0.027854248,0.0472
G25027732302,0.028884748,0.0421
G25027732301,0.022621811,0.0327999999999999
G25027732202,0.034610113,0.0346
G25027732201,0.027197041,0.034
G25027731900,0.024030553,0.0561
G25027731800,0.021764528,0.049
G25027731700,0.018910098,0.0362
G25027731500,0.018384549,0.0483
G25027731400,0.019435637,0.0483
G25027731204,0.058307699,0.0461
G25027731102,0.034252182,0.0318
G25027731001,0.027728873,0.0338
G25027730700,0.020153493,0.0348
G25027730600,0.016460724,0.027
G25027730402,0.042786096,0.0354
G25027730401,0.021904853,0.0433
G25027730300,0.024129567,0.0369
G25027730100,0.027055298,0.0322
G25027729200,0.035592224,0.0355
G25027729100,0.018817203,0.0299
G25027728400,0.025223607,0.0329
G25027728300,0.023324724,0.0372
G25027728200,0.018757026,0.0283999999999999
G25027728100,0.025479458,0.0296
G25027726200,0.021599707,0.0454
G25027726100,0.032331738,0.0416
G25027724100,0.034176052,0.0432
G25027723100,0.038631963,0.0429
G25027722100,0.033008824,0.0418
G25027721102,0.029343144,0.0341
G25027720100,0.025379045,0.0231
G25027718100,0.031586889,0.0279
G25027717100,0.029207691,0.0326
G25027716300,0.031837395,0.0361
G25027716200,0.022756412,0.0424
G25027716100,0.024676675,0.0334
G25027712102,0.028431889,0.0326
G25027711100,0.025472173,0.0327
G25027710800,0.031429178,0.0437
G25027710600,0.028902154,0.0467999999999999
G25027710500,0.042217941,0.0435
G25027710400,0.031198951,0.0401999999999999
G25027710200,0.022488475,0.0349
G25027709400,0.023720526,0.0556
G25027709202,0.033827825,0.0469
G25027709100,0.033057793,0.04
G25027708100,0.025261637,0.0354
G25027741101,0.027772169,0.027
G25027707400,0.027763528,0.0429
G25027707100,0.038557231,0.0503
G25027730200,0.026778627,0.0315
G25027706100,0.028824644,0.0313
G25027703100,0.034971602,0.0566
G25027701100,0.025880893,0.0389
G25025990101,,0.0321
G25025981800,0.016303515,0.0259
G25025180400,0.015768727,0.0288
G25027731101,0.041107895,0.0453
G25025180301,0.029028099,0.0285
G25027730901,0.017853482,0.0311
G25025180101,0.017454268,0.0326
G25025170601,0.028779598,0.0363
G25025170200,0.03565044,0.0429
G25025170100,0.024354275,0.0379
G25025140400,0.027779543,0.0343
G25025140107,0.025903883,0.0281
G25025140106,0.024406888,0.0337
G25025140105,0.02600385,0.0279
G25025130404,0.015776615,0.0250999999999999
G25025130300,0.018237253,0.0218
G25025130200,0.024048443,0.0237
G25025130100,0.017538753,0.0216
G25025120700,0.012336219,0.0149
G25025120600,0.010868626,0.0185
G25025120500,0.016014258,0.0224
G25025120201,0.022390935,0.0214
G25025120103,0.013720722,0.0173
G25025110501,0.017033255,0.0255
G25027715100,0.022991779,0.0287
G25025110201,0.024251873,0.0334
G25025101001,0.01743746,0.0481
G25025100800,0.024322452,0.0245
G25025100601,0.016478964,0.0304
G25025100500,0.025420254,0.0405
G25025100400,0.021327352,0.0405
G25025100300,0.025332983,0.0481
G25025100200,0.0224382,0.0487
G25025100100,0.022852734,0.0501999999999999
G25025092300,0.022341287,0.049
G25025092200,0.010927122,0.0338
G25025091900,0.022277248,0.0503
G25025091800,0.035607963,0.0632
G25025091700,0.026624029,0.0512
G25025091600,0.019260532,0.0443
G25025091500,0.021309407,0.0416
G25025091400,0.020909132,0.0409
G25025091300,0.018661488,0.054
G25025091200,0.020227402,0.03
G25025091100,0.016895842,0.0274
G25025090901,0.052219996,0.0233999999999999
G25025090700,0.021616867,0.0268
G25025090600,0.019264291,0.0536
G25025090200,0.028689464,0.0608
G25027709201,0.026429507,0.0403
G25025090100,0.019622844,0.0548
G25025082000,0.028350739,0.0525
G25025081800,0.027317484,0.052
G25025081400,0.016940442,0.0401999999999999
G25025081300,0.014244169,0.049
G25025081100,0.010491138,0.0277
G25025081001,0.015859729,0.0426999999999999
G25025080601,0.012524503,0.0469
G25025080300,0.020974719,0.0429
G25025080100,0.017192201,0.063
G25025071101,0.01432216,0.0131
G25025070900,0.01241103,0.0149
G25025070800,0.00775464,0.0109
G25025070700,0.007603078,0.0113
G25025170502,0.022678417,0.0327999999999999
G25025070500,0.00807101,0.0125
G25025070300,0.007392855,0.0098999999999999
G25025070200,0.013400366,0.0157
G25025160502,0.020796811,0.0356
G25025070101,0.008575681,0.0086
G25025061200,0.012929051,0.0106
G25025061000,0.01496164,0.0264
G25025060800,0.013303979,0.0181
G25025060700,0.0375235,0.0623
G25025060400,0.011509162,0.0174
G25025060301,0.021606978,0.0196
G25025051200,0.016160139,0.0225
G25025051101,0.025935929,0.0254
G25025051000,0.025280189,0.0277
G25025050901,0.01695739,0.0264
G25025050700,0.012343921,0.0316
G25025050600,0.011695851,0.0197999999999999
G25027744200,0.026695002,0.0334
G25025050400,0.008677601,0.0214
G25025050200,0.011383359,0.0344
G25025170501,0.026958182,0.0349
G25025050101,0.022066138,0.0294
G25025040801,0.014215951,0.0104
G25025040600,0.015445383,0.0123
G25025040200,0.033324454,0.017
G25025040100,0.008571012,0.0105
G25025030200,0.00891714,0.0107
G25025020200,0.004436907,0.012
G25025020101,0.005756972,0.0115
G25027754100,0.022724629,0.0452
G25025010802,0.006582822,0.0101
G25025010801,0.007638576,0.0098
G25027742402,0.021724657,0.021
G25025010702,0.007968364,0.0087
G25025010500,0.009582656,0.0165
G25025010405,0.006181816,0.0241
G25025010203,0.008353238,0.0148
G25025010103,0.008570795,0.0136
G25027744101,0.033232087,0.0277
G25025170701,0.013245703,0.0334
G25025000803,0.005023007,0.0123
G25025000602,0.014015866,0.0177
G25025000601,0.019632548,0.0185
G25025000502,0.01152744,0.0113
G25025000402,0.023138495,0.0204
G25025000302,0.024844941,0.0217
G25025000301,0.016378595,0.0172
G25023561100,0.023053894,0.0401
G25023544200,0.029006562,0.0487999999999999
G25027709600,0.02900025,0.0471
G25023542200,0.021709328,0.0327
G25027709501,0.028547883,0.0318
G25023542101,0.026176363,0.0321
G25023540102,0.025836514,0.044
G25023530901,0.029151399,0.0364
G25027732203,0.029968919,0.0378
G25023530700,0.020629882,0.0288
G25023530600,0.029243723,0.0358
G25023530500,0.025763049,0.0339
G25023530300,0.020302175,0.0325
G25025080900,0.011573978,0.0262
G25023545100,0.035916273,0.0398
G25023525104,0.027585585,0.0319
G25023524102,0.030500587,0.0441
G25023524101,0.023455965,0.0354
G25023523202,0.031880154,0.0383
G25023523201,0.027237144,0.0354
G25023523100,0.029052593,0.0366999999999999
G25023522102,0.035063802,0.0327
G25023521101,0.025861876,0.034
G25023520201,0.033099802,0.0349
G25023520100,0.024625933,0.0308
G25023511600,0.021925759,0.0481
G25023511400,0.032626116,0.0567999999999999
G25023511302,0.029615917,0.0437
G25025090400,0.023089605,0.0664
G25023511301,0.028865392,0.0475
G25023511200,0.02574475,0.0493
G25023511100,0.02857086,0.0405
G25023530801,0.029833344,0.0361
G25023510900,0.01531705,0.0767
G25023510800,0.033079199,0.049
G25025070600,0.014142943,0.0107
G25023510700,0.029357187,0.0483
G25027732500,0.024863098,0.0533999999999999
G25023510200,0.021980782,0.0389
G25023510100,0.026926885,0.0416
G25023509101,0.035477574,0.031
G25027730500,0.039295573,0.0454
G25023508200,0.025398827,0.0281
G25023507104,0.023827747,0.0283999999999999
G25023507101,0.027646101,0.0302999999999999
G25023506204,0.028000107,0.0398
G25023506102,0.040387548,0.0273
G25023506101,0.022250771,0.0248
G25023505200,0.021841083,0.0283
G25023505101,0.022283084,0.0268
G25023504101,0.027835718,0.0317
G25023503102,0.03133827,0.0302999999999999
G25023503101,0.026612254,0.0287
G25023522101,0.025802388,0.0332
G25023502200,0.025250437,0.0365
G25023502101,0.02433765,0.0339
G25023501202,0.022644889,0.0253
G25023501101,0.028229399,0.0237
G25027730801,0.017211829,0.0277
G25023500103,0.02210187,0.0323
G25021457100,0.031633724,0.0441999999999999
G25021456402,0.024160538,0.0337
G25021456401,0.025017469,0.039
G25025160501,0.02714358,0.0401999999999999
G25025110601,0.010138815,0.0219
G25021456302,0.02559318,0.0337
G25021456301,0.028912428,0.0397
G25021456200,0.02324115,0.033
G25021456101,0.021645967,0.0317
G25021443102,0.02796003,0.0289999999999999
G25021442202,0.025524689,0.0272
G25021442102,0.021568252,0.0213
G25021442101,0.024514934,0.027
G25021441203,0.026085298,0.0297
G25021441202,0.026952328,0.0271
G25021440100,0.027489236,0.0336
G25021422800,0.021031452,0.0271
G25025140300,0.029895093,0.042
G25021422700,0.017946249,0.0333
G25021422501,0.039457761,0.0293
G25021422302,0.023753125,0.0252
G25021422301,0.022356396,0.0271
G25027754300,0.032217028,0.0626
G25021422200,0.022903832,0.0264
G25021419800,0.022135351,0.0262
G25023509102,0.027217675,0.0387
G25021419700,0.018374877,0.0246
G25021419600,0.018736508,0.0227999999999999
G25021419500,0.021878797,0.0243999999999999
G25021419400,0.032016336,0.0283999999999999
G25023501201,0.02160991,0.0217
G25021418200,0.027643253,0.0248
G25021418102,0.013447516,0.0315
G25021418101,0.01795041,0.0274
G25021418004,0.030908287,0.0336
G25021418002,0.018163972,0.0243
G25021417902,0.022877623,0.0344
G25021417802,0.026546929,0.042
G25021417801,0.021149908,0.0281
G25021417602,0.016468358,0.0291
G25021417601,0.01752233,0.033
G25021417501,0.02510111,0.0292
G25021417400,0.0226248,0.0269
G25021416300,0.016650461,0.0222
G25021415200,0.020189713,0.0246
G25021415101,0.020570611,0.02
G25021414300,0.02467374,0.0229
G25023540101,0.031234856,0.0368
G25021414200,0.018726075,0.0210999999999999
G25025140201,0.024357294,0.0283999999999999
G25021413402,0.02076179,0.0204999999999999
G25021413401,0.014960049,0.0132
G25025092101,0.027994662,0.0329
G25021413300,0.018726474,0.0229
G25021413100,0.026391579,0.026
G25021412300,0.019805721,0.0200999999999999
G25025091001,0.017971199,0.0204
G25021412200,0.015506157,0.0195
G25021411302,0.028140826,0.0258
G25021411301,0.018854498,0.0248
G25021411100,0.025441611,0.0273
G25021410100,0.02575829,0.0266999999999999
G25021408102,0.027193404,0.027
G25021408101,0.024774393,0.0237
G25021405100,0.017540939,0.0229
G25021404400,0.016015267,0.0163999999999999
G25021404302,0.016600843,0.0175
G25025060501,0.009432833,0.0159
G25021404202,0.021666834,0.0176
G25021403500,0.024843279,0.0197
G25021403400,0.016617234,0.0195
G25021403300,0.021187366,0.018
G25021403100,0.01681623,0.018
G25021402500,0.020464453,0.0231
G25021402300,0.020728009,0.0239
G25021402200,0.022111793,0.0264
G25021402102,0.026751085,0.0288
G25021402101,0.016460113,0.0253
G25021401200,0.026036509,0.0157
G25021401000,0.016498238,0.0181
G25021400900,0.009489148,0.0153
G25025030300,0.005876221,0.0074
G25021400800,0.008606683,0.0144
G25025100700,0.015591174,0.0301
G25021400700,0.009812534,0.0133
G25021400600,0.011785544,0.0136
G25021400500,0.01242298,0.0125
G25021400300,0.010689858,0.0158
G25021400200,0.013474435,0.0152
G25021400100,0.011718265,0.0131
G25019950400,0.024943482,0.0489
G25019950100,0.029489126,0.0486
G25017388300,0.020062251,0.0501
G25017388100,0.028118012,0.0199
G25017387202,0.025009905,0.0219
G25017385202,0.025586532,0.0220999999999999
G25017385201,0.032926472,0.027
G25017385100,0.02241465,0.0217
G25017384002,0.024251904,0.0214
G25017384001,0.029121501,0.0223
G25025120104,0.014597061,0.0239
G25017383901,0.024679337,0.0272
G25027759100,0.033551226,0.0453
G25017383800,0.030478761,0.0262
G25017383700,0.026035625,0.0273
G25017383502,0.024521712,0.0266
G25025140102,0.026752743,0.0256999999999999
G25021422502,0.03363587,0.0364
G25017383501,0.038918636,0.0266
G25017383400,0.0361518,0.0325
G25025000401,0.020746416,0.0153
G25021402400,0.015982299,0.0239
G25017383300,0.019208185,0.027
G25017383200,0.036022561,0.0362
G25017383102,0.03713129,0.0429
G25017383101,0.038992787,0.0407
G25017382602,0.017834551,0.0235
G25017382601,0.026598727,0.0196
G25017382500,0.026917785,0.0279
G25017382400,0.021059845,0.0241
G25023545300,0.024688463,0.049
G25017382300,0.023602307,0.0216
G25017374800,0.021794328,0.0203
G25017374700,0.025845945,0.0218
G25017374400,0.01764743,0.0189
G25017374300,0.018305911,0.0166
G25003900300,0.028805308,0.051
G25021443101,0.033012311,0.0276
G25013810700,0.028354822,0.0437
G25023542300,0.031641567,0.0337
G25011041501,0.025356761,0.036
G25007200400,0.031537733,0.0588999999999999
G25017333200,0.017663841,0.0322
G25011041400,0.025533909,0.0448
G25011041200,0.027593909,0.0419
G25011041000,0.04324511,0.0374
G25023560100,0.019502403,0.0341
G25011040900,0.030201908,0.0366999999999999
G25023525300,0.014625553,0.0607
G25015820801,0.051316467,0.0349
G25011040800,0.038392531,0.0369
G25011040702,0.034493778,0.044
G25011040701,0.03082091,0.0475999999999999
G25005613300,0.027621816,0.0327999999999999
G25017354200,0.015291998,0.0121
G25021407100,0.02561089,0.0279
G25011040600,0.026240169,0.0394
G25023511000,0.028459847,0.0498
G25009201100,0.017208273,0.0264
G25021411200,0.022129517,0.0237999999999999
G25011040501,0.036576038,0.0509
G25017332200,0.025952255,0.0237
G25021409102,0.023421492,0.0285
G25011040400,0.039200531,0.0508
G25009269100,0.029775132,0.032
G25027727100,0.022827594,0.0339
G25017300100,0.02814468,0.0349
G25001012602,0.026793919,0.0567999999999999
G25017327101,0.024156406,0.0256
G25009265101,0.031801872,0.0273
G25021409101,0.023504834,0.0263
G25001010900,0.029224978,0.0426
G25017342500,0.021297416,0.0343
G25017353400,0.010566026,0.0175
G25027755200,0.029187658,0.0409
G25025160601,0.032797355,0.0289
G25009260900,0.02555255,0.0398
G25027700100,0.026165863,0.0375999999999999
G25009260700,0.026943816,0.0314
G25009206700,0.016553286,0.0365
G25009260500,0.032227271,0.0311
G25009217400,0.020262139,0.03
G25009260302,0.025240328,0.0333
G25017387201,0.022671517,0.0241
G25013811800,0.0361776,0.0385999999999999
G25017328100,0.025167021,0.0291
G25025110403,0.027606624,0.0264
G25009260200,0.027594342,0.0408
G25013801200,0.018723137,0.0684
G25009254403,0.018253441,0.0212
G25027731600,0.019695429,0.0424
G25017365100,0.021475242,0.0217
G25009254402,0.020044369,0.0216
G25027732002,0.020892228,0.0318
G25005645103,0.033194947,0.0343
G25017382200,0.025881692,0.0248
G25017314301,0.025851193,0.0311
G25015821601,0.026636791,0.0359
G25023500101,0.023336156,0.0249
G25009252603,0.026686643,0.0319
G25017350900,0.008905181,0.0162
G25009252602,0.025944652,0.0308999999999999
G25009252502,0.034031165,0.038
G25009252501,0.030366996,0.0426999999999999
G25009252400,0.037761668,0.0544
G25027739400,0.022668691,0.0204999999999999
G25017312400,0.035615009,0.0529
G25009252300,0.02890138,0.0398
G25013813601,0.022050416,0.0321
G25021422600,0.021768454,0.0316
G25009251600,0.034970266,0.0519
G25025081700,0.016850604,0.0466
G25013812901,0.03126061,0.0226
G25009251500,0.025073942,0.0507
G25009251300,0.025430764,0.0574
G25017311300,0.036403575,0.0388
G25017339600,0.016519363,0.0282
G25009250700,0.034001687,0.0559999999999999
G25009250300,0.031462015,0.0584
G25005630101,0.02261845,0.0334
G25009250200,0.027917218,0.0501
G25017338500,0.020159574,0.02
G25025060200,0.009131206,0.0194
G25009223300,0.024955331,0.024
G25011040502,0.035741262,0.0559999999999999
G25009223100,0.027025353,0.0319
G25009204500,0.021549646,0.0250999999999999
G25025040401,0.012680512,0.0121
G25009221902,0.029098527,0.0348
G25013813208,0.029229315,0.036
G25017314102,0.027331841,0.0301
G25009221901,0.022977019,0.0332
G25009254302,0.019410757,0.0220999999999999
G25025020303,0.008365662,0.0073
G25013813207,0.021977615,0.0423
G25017314302,0.027748038,0.0273
G25009221700,0.023152348,0.0374
G25009221600,0.027861067,0.0426999999999999
G25025110401,0.02488182,0.0316
G25009210700,0.028451009,0.0356999999999999
G25009267102,0.034494528,0.0305
G25005650700,0.025883675,0.051
G25009221500,0.02567633,0.043
G25001014002,0.024328546,0.0389
G25017353101,0.009067477,0.012
G25023521201,0.032246228,0.0374
G25009220101,0.025016332,0.0392
G25009217600,0.023008246,0.0256999999999999
G25009217300,0.025383798,0.0338
G25025092400,0.024064752,0.0557
G25009217201,0.027532342,0.0272
G25025120105,0.011417231,0.0189
G25017383902,0.020793519,0.0194
G25009260301,0.024350268,0.0332
G25015821602,0.020291918,0.0365
G25017333400,0.023087346,0.0306999999999999
G25009217100,0.019058923,0.0252
G25009260401,0.020842383,0.0329
G25009252202,0.025489255,0.0341
G25001014900,0.0216507,0.0343
G25013810412,0.020168735,0.0335
G25009252101,0.025824094,0.045
G25017332400,0.01996148,0.0246
G25005642000,0.048326653,0.0525
G25025090300,0.031592133,0.0698
G25009215101,0.039979409,0.0243
G25017374600,0.021575399,0.0227999999999999
G25009260600,0.030002411,0.0369
G25009212100,0.020735365,0.0271
G25023502102,0.028918459,0.0268
G25017315401,0.018900134,0.0273
G25009253203,0.022351017,0.0232
G25017339100,0.014246714,0.0254
G25009211300,0.024211088,0.0311
G25005645101,0.027418524,0.0347
G25027731300,0.032371099,0.0445
G25025180500,0.024757736,0.031
G25015820203,0.027499267,0.04
G25023525204,0.021745992,0.0296
G25021420100,0.026375357,0.0379
G25009211200,0.018843193,0.0304
G25009210900,0.027469527,0.0333
G25009214100,0.023550837,0.0264
G25009260402,0.026584653,0.0283999999999999
G25027739300,0.028239137,0.0131
G25017312300,0.026327975,0.0325
G25025110301,0.022533431,0.0289999999999999
G25021406102,0.023584553,0.0226
G25009210600,0.03529295,0.038
G25005655100,0.031415803,0.0291
G25027731002,0.025776775,0.0375
G25021419300,0.033325703,0.0215
G25009210400,0.022842403,0.0209
G25017331101,0.024664317,0.0286
G25017350103,0.015835488,0.0199
G25021419100,0.021662745,0.0247
G25009210200,0.020246109,0.0253
G25009210100,0.022244765,0.0187
G25021457200,0.017768083,0.0176
G25017341902,0.032726269,0.0275
G25021417702,0.01593189,0.0258
G25009208400,0.017714434,0.0276
G25021417502,0.0229049,0.0250999999999999
G25009208200,0.02243191,0.0395999999999999
G25017339801,0.027483967,0.0181
G25009210500,0.025144798,0.0302999999999999
G25017342101,0.027429326,0.0435
G25009207100,0.020535419,0.0493
G25027737200,0.019287838,0.0398
G25017310200,0.028937727,0.0393
G25001013200,0.029131084,0.0403
G25005651400,0.021113909,0.0385
G25023520202,0.025691737,0.0304
G25001013100,0.033796923,0.0351
G25017373700,0.01563152,0.0173
G25021416102,0.01539143,0.0259
G25009206800,0.011811213,0.0451
G25009260800,0.027895145,0.0443
G25009206600,0.015235696,0.0423
G25009217500,0.017200107,0.0248
G25001012200,0.022728276,0.0311
G25025010300,0.008820237,0.0209
G25005650500,0.038628909,0.0373
G25013802500,0.028635337,0.0434
G25017317102,0.024184248,0.0227999999999999
G25027742401,0.027538098,0.0219
G25025101102,0.01708265,0.0471
G25025010701,0.004626993,0.0111
G25009205600,0.041693148,0.0438
G25005631500,0.027876614,0.0341
G25013810403,0.032305164,0.0533
G25017337201,0.016403548,0.026
G25027756101,0.031389486,0.0397
G25009205500,0.027693405,0.0452
G25017337101,0.017517922,0.0288
G25009205400,0.025516667,0.0278
G25009250600,0.024665701,0.0504999999999999
G25025000202,0.019287881,0.024
G25005652000,0.018927803,0.0467
G25009204600,0.021655137,0.0271
G25009204400,0.020940202,0.0281
G25005613902,0.034476393,0.0406
G25009221400,0.018090047,0.0391
G25009266400,0.031624991,0.0302999999999999
G25015820500,0.031900992,0.0359
G25009204300,0.027096467,0.0355
G25009221300,0.024880542,0.0323
G25023504102,0.034569407,0.0264
G25015820400,0.0978292,0.1103
G25017353102,0.014726574,0.0116
G25027736400,0.027126932,0.0366999999999999
G25009204200,0.031785173,0.032
G25009204102,0.01879675,0.025
G25005985600,0.021123435,0.0281
G25009205200,0.027233694,0.0424
G25025140202,0.025870914,0.0285
G25009222100,0.032931013,0.0294
G25009204101,0.026698953,0.032
G25001010100,0.025114679,0.0596
G25009203100,0.019355945,0.0194
G25009202200,0.018363473,0.0239
G25017357600,0.016624581,0.025
G25025160400,0.017721818,0.0302999999999999
G25005985500,0.031717113,0.0409
G25017312502,0.022982168,0.0297
G25009252601,0.027935263,0.0343
G25017341102,0.017019245,0.0323
G25005654100,0.028228766,0.0348
G25009202102,0.023796124,0.0311
G25007200300,0.031503414,0.0672
G25005653304,0.023123015,0.0356
G25017373300,0.019373835,0.0239
G25027740200,0.022081978,0.026
G25005653301,0.01952883,0.0289
